,timestamp,open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
806,2022/9/25 22:00,1.66414E+12,18743.1,18910,18629.2,18788.38,17113.76152,1.66415E+12,321586281.8,288499,8515.66859,160033017.5,0
807,2022/9/25 23:00,1.66415E+12,18787.64,18845.09,18730,18807.38,13408.34236,1.66415E+12,251971788.1,195117,6671.72697,125381234.5,0
808,2022/9/26 0:00,1.66415E+12,18809.13,18932.35,18746.66,18772.96,16884.71629,1.66415E+12,318058128.4,275311,8588.3418,161787372.2,0
809,2022/9/26 1:00,1.66415E+12,18772.96,18913.95,18721.02,18879.43,14488.0536,1.66416E+12,272821684.5,256444,7164.53222,134919674.9,0
810,2022/9/26 2:00,1.66416E+12,18879.43,18940,18838.61,18855.02,14757.82752,1.66416E+12,278730710.4,185350,7629.48754,144103619.2,0
811,2022/9/26 3:00,1.66416E+12,18853.82,18948.11,18831.02,18868.39,14176.20258,1.66416E+12,267585821.8,161839,7096.08303,133944620.2,0
812,2022/9/26 4:00,1.66416E+12,18869.07,18918.96,18797.84,18808.23,11659.19988,1.66417E+12,220000748.1,145220,5625.37534,106150077,0
813,2022/9/26 5:00,1.66417E+12,18808.23,18824.34,18735.87,18769.81,15076.34457,1.66417E+12,283258774.8,182760,7230.77519,135858644.1,0
814,2022/9/26 6:00,1.66417E+12,18769.14,18829.89,18689.41,18701.2,17202.55375,1.66418E+12,322324858.4,219837,8330.92532,156105903.6,0
815,2022/9/26 7:00,1.66418E+12,18699.55,18935,18680.72,18911.18,23169.24382,1.66418E+12,436855090.7,288538,11657.92045,219817569.5,0
816,2022/9/26 8:00,1.66418E+12,18911.18,19289.06,18900.01,19272.83,26740.08523,1.66418E+12,510984275.7,328923,14054.19893,268568891.3,0
817,2022/9/26 9:00,1.66418E+12,19273.55,19318.96,19063.64,19082.72,26678.09152,1.66419E+12,511673858.4,326517,13103.01762,251306529.9,0
818,2022/9/26 10:00,1.66419E+12,19082.72,19187.34,19030.67,19093.17,20316.64025,1.66419E+12,388299075.5,243652,10275.44698,196395847.6,0
819,2022/9/26 11:00,1.66419E+12,19094.34,19122.4,18803.13,18876.62,22639.5905,1.66419E+12,428405822.1,304705,11074.71313,209570721,0
820,2022/9/26 12:00,1.66419E+12,18876.62,19147.51,18817.62,19094.36,24365.42971,1.6642E+12,461608468.7,301068,12320.31792,233443547.3,0
821,2022/9/26 13:00,1.6642E+12,19095.35,19239.78,19026.43,19191.11,27909.65141,1.6642E+12,534099182.3,374761,13972.77596,267419605.5,0
822,2022/9/26 14:00,1.6642E+12,19190.45,19280,19117.76,19136.64,24722.72394,1.6642E+12,474509309.7,348007,12237.10119,234880642.7,0
823,2022/9/26 15:00,1.6642E+12,19138.08,19147.65,18980.01,19113.48,20275.71304,1.66421E+12,386724652.5,302516,10312.6487,196705321.2,0
824,2022/9/26 16:00,1.66421E+12,19113.48,19120.76,18967.59,19085.07,20716.99698,1.66421E+12,394731679.4,270327,10476.47121,199614849.9,0
825,2022/9/26 17:00,1.66421E+12,19085.07,19148,19007.58,19115.53,15931.12069,1.66422E+12,303814847.4,222630,8123.6244,154923703.2,0
826,2022/9/26 18:00,1.66422E+12,19114.21,19220,19067.53,19171.32,17892.47325,1.66422E+12,342798157.2,245357,8963.19663,171731545.6,0
827,2022/9/26 19:00,1.66422E+12,19173.02,19269.69,19120,19202.77,20303.05673,1.66422E+12,389705187.7,289492,10258.26838,196916129.2,0
828,2022/9/26 20:00,1.66422E+12,19202.16,19212.93,19102.19,19113.86,11213.45785,1.66423E+12,214721902.7,152383,5511.99172,105551516.8,0
829,2022/9/26 21:00,1.66423E+12,19114.59,19146.94,19070.05,19097.32,4942.78212,1.66423E+12,94463765,98932,2422.11432,46290973.13,0
830,2022/9/26 22:00,1.66423E+12,19096.63,19209.99,19071.61,19138.41,13663.20109,1.66423E+12,261552705.7,165468,7041.97781,134806737.8,0
831,2022/9/26 23:00,1.66423E+12,19138.41,19246.33,19113.01,19227.82,13514.06311,1.66424E+12,259222902.8,147004,7151.99335,137192001.9,0
832,2022/9/27 0:00,1.66424E+12,19226.68,19373,19187.63,19346.3,21563.77657,1.66424E+12,416060936.8,253640,10950.34651,211277175.6,0
833,2022/9/27 1:00,1.66424E+12,19345.34,19894.98,19335.28,19766.56,28771.992,1.66424E+12,565114007.3,449674,14825.6615,291134120.6,0
834,2022/9/27 2:00,1.66424E+12,19765.26,20097.45,19669.85,20080.97,23231.9007,1.66425E+12,459715415.2,302007,11541.19705,228451364.9,0
835,2022/9/27 3:00,1.66425E+12,20073.33,20300,19959.49,20099.04,28861.92426,1.66425E+12,581073659.8,472745,14245.96823,286846980.3,0
836,2022/9/27 4:00,1.66425E+12,20099.04,20136.36,19982.39,20047.4,20039.09061,1.66425E+12,401989212.6,269057,9638.02847,193344916.6,0
837,2022/9/27 5:00,1.66425E+12,20047.4,20224.49,19958.85,20210.99,21758.68156,1.66426E+12,436858891.4,323293,11411.74836,229142342.2,0
838,2022/9/27 6:00,1.66426E+12,20210.06,20350,20135.54,20194.41,24367.56421,1.66426E+12,492905616.3,364719,12590.38039,254691038.7,0
839,2022/9/27 7:00,1.66426E+12,20195.87,20291.64,20169.52,20183.74,21150.60144,1.66427E+12,427781626.9,321120,10754.24769,217512413.3,0
840,2022/9/27 8:00,1.66427E+12,20183.74,20229.28,20105.28,20145.81,19838.2231,1.66427E+12,400349483.7,278690,10393.11393,209745887.7,0
841,2022/9/27 9:00,1.66427E+12,20146.73,20219.83,20091.3,20182.53,21878.98969,1.66427E+12,440923123,295575,11356.07532,228866762.4,0
842,2022/9/27 10:00,1.66427E+12,20181.62,20283.09,20177.97,20221.67,19506.29629,1.66428E+12,394679509.7,244686,9747.68871,197229111.3,0
843,2022/9/27 11:00,1.66428E+12,20221.67,20338.39,20175,20229.26,21868.57452,1.66428E+12,442776255.5,286503,11059.79355,223940439.7,0
844,2022/9/27 12:00,1.66428E+12,20230.35,20385.86,20210.91,20270.88,23549.93453,1.66428E+12,478022523.3,323243,11863.17771,240814647.3,0
845,2022/9/27 13:00,1.66428E+12,20270.88,20346.75,20094.27,20194.88,31485.77519,1.66429E+12,636053849.7,480900,15572.02384,314610004.1,0
846,2022/9/27 14:00,1.66429E+12,20194.88,20239.75,20081.87,20204.36,30411.87158,1.66429E+12,613486782,441047,15442.61176,311533386.9,0
847,2022/9/27 15:00,1.66429E+12,20204.36,20252.9,19865,19887.73,26552.58678,1.66429E+12,534312212.2,364538,12870.46345,259029740.7,0
848,2022/9/27 16:00,1.66429E+12,19887.78,19954.49,18918.77,19110.79,48272.39208,1.6643E+12,936958509.5,720071,23570.23122,457534935.6,0
849,2022/9/27 17:00,1.6643E+12,19110.79,19115.89,18863.01,18957.2,35230.16729,1.6643E+12,667952620.5,511309,17855.72882,338553915.6,0
850,2022/9/27 18:00,1.6643E+12,18957.95,19159.83,18816.32,19140.98,32524.80986,1.66431E+12,617789799.1,378797,16108.88026,306013004.7,0
851,2022/9/27 19:00,1.66431E+12,19140.98,19180,18963.57,19077.59,27682.65801,1.66431E+12,528315396.5,325148,13512.79236,257897812.3,0
852,2022/9/27 20:00,1.66431E+12,19077.59,19104.05,18953.22,19073.46,20090.99258,1.66431E+12,382287406.8,211270,9715.74003,184870161.6,0
853,2022/9/27 21:00,1.66431E+12,19073.46,19079.22,18929.15,18994.5,10372.37362,1.66432E+12,197179936.1,157677,4725.43811,89832875.79,0
854,2022/9/27 22:00,1.66432E+12,18993.43,19101.3,18926.91,19080.2,17911.99732,1.66432E+12,340913756.2,210230,8842.35172,168299836.8,0
855,2022/9/27 23:00,1.66432E+12,19079.5,19169.39,19066.36,19079.13,16337.56782,1.66432E+12,312269730.4,166534,8134.0216,155473226.9,0
856,2022/9/28 0:00,1.66432E+12,19078.1,19238.28,19070.22,19096.83,21441.13215,1.66433E+12,410570283.8,256202,10974.48991,210156930.8,0
857,2022/9/28 1:00,1.66433E+12,19095.87,19146.85,18936.49,19003.85,21054.97507,1.66433E+12,400692371.1,315485,10423.71962,198382256.2,0
858,2022/9/28 2:00,1.66433E+12,19003.85,19016.16,18471.28,18634.02,28783.01284,1.66433E+12,538484162.5,501411,13239.32398,247654306.4,0
859,2022/9/28 3:00,1.66433E+12,18633.67,18778.16,18622.74,18745.65,18609.13186,1.66434E+12,348142930.4,235716,9426.958,176366685.3,0
860,2022/9/28 4:00,1.66434E+12,18746.2,18830.82,18713.53,18763.47,14986.83273,1.66434E+12,281221276.8,179964,7517.73295,141070396.5,0
861,2022/9/28 5:00,1.66434E+12,18764.2,18834,18655.54,18824.26,16187.76351,1.66434E+12,303588691.9,202472,7866.42724,147539723,0
862,2022/9/28 6:00,1.66434E+12,18822.61,18883.04,18684.23,18696.95,17906.35811,1.66435E+12,336345955.9,248643,8323.2927,156357965.9,0
863,2022/9/28 7:00,1.66435E+12,18696.95,18809.13,18622,18781.48,22013.48984,1.66435E+12,412396487,305882,10971.5182,205552487.5,0
864,2022/9/28 8:00,1.66435E+12,18782.49,18795,18696,18741.17,17534.33227,1.66436E+12,328586837.4,210893,8831.91557,165508366.8,0
865,2022/9/28 9:00,1.66436E+12,18741.17,18746.04,18565,18652.02,23587.57466,1.66436E+12,439748168.2,291438,11983.43532,223403759,0
866,2022/9/28 10:00,1.66436E+12,18652.02,19155.08,18576,19004.44,36184.02773,1.66436E+12,684028291.7,565967,18235.11415,344780082.1,0
867,2022/9/28 11:00,1.66436E+12,19005.13,19043.52,18857.17,18955.43,23746.05456,1.66437E+12,449266954,333308,11878.63645,224736669.6,0
868,2022/9/28 12:00,1.66437E+12,18954.96,19127.46,18940.02,19072.62,22576.34939,1.66437E+12,429740415.4,331826,11529.27012,219483762.3,0
869,2022/9/28 13:00,1.66437E+12,19072.62,19200,19012,19122.95,25643.91236,1.66437E+12,490227958.9,438871,13086.9663,250193254.3,0
870,2022/9/28 14:00,1.66437E+12,19122.95,19477.62,19039.47,19382.25,32587.68926,1.66438E+12,627984885.1,538134,16683.52708,321514751.9,0
871,2022/9/28 15:00,1.66438E+12,19382.25,19500,19363.93,19487.79,26945.25673,1.66438E+12,523611860.7,381178,13626.45991,264816026.7,0
872,2022/9/28 16:00,1.66438E+12,19487.79,19666.66,19467.07,19507.67,28024.04111,1.66438E+12,547964753.9,414582,14189.76442,277468507.2,0
873,2022/9/28 17:00,1.66438E+12,19508.44,19609.5,19256.07,19345.55,25830.48586,1.66439E+12,503212262,354092,12628.95547,246054614.8,0
874,2022/9/28 18:00,1.66439E+12,19345.55,19635.56,19281,19555.58,25085.35791,1.66439E+12,488242142.5,339152,12710.40074,247406362.4,0
875,2022/9/28 19:00,1.66439E+12,19555.58,19659.2,19464.29,19546.72,21622.84307,1.6644E+12,422643879.3,253522,11069.33896,216370880.8,0
876,2022/9/28 20:00,1.6644E+12,19546.72,19627.21,19491.87,19568.23,14430.07286,1.6644E+12,282165194.6,189828,7494.18407,146549937,0
877,2022/9/28 21:00,1.6644E+12,19569.61,19790,19525.84,19618.44,10604.42236,1.6644E+12,208171800.9,170234,5491.3851,107811736,0
878,2022/9/28 22:00,1.6644E+12,19618.79,19666.48,19411.58,19485.75,14428.39974,1.66441E+12,282057825.4,159882,6990.29151,136655384.2,0
879,2022/9/28 23:00,1.66441E+12,19485.75,19558.78,19386.22,19412.82,11571.93949,1.66441E+12,225364618.1,138755,5771.27341,112398547.7,0
880,2022/9/29 0:00,1.66441E+12,19412.82,19529.04,19371.52,19437.99,16346.13095,1.66441E+12,318151994.6,202425,8392.07121,163339279.6,0
881,2022/9/29 1:00,1.66441E+12,19438.16,19605,19420.16,19496.53,14381.57913,1.66442E+12,280731907.6,193925,7435.44915,145143547.5,0
882,2022/9/29 2:00,1.66442E+12,19496.53,19532.81,19277.01,19438.05,23967.76337,1.66442E+12,465549458.4,296143,12121.85977,235455560.8,0
883,2022/9/29 3:00,1.66442E+12,19437.61,19539.21,19385,19507.5,13386.09908,1.66442E+12,260435989.2,171422,6829.16762,132870281.1,0
884,2022/9/29 4:00,1.66442E+12,19507.5,19629,19490.92,19583.3,13185.90917,1.66443E+12,257745387.6,160903,6844.38993,133788827.5,0
885,2022/9/29 5:00,1.66443E+12,19583.3,19596.14,19412.87,19453.94,13346.98868,1.66443E+12,260271125.6,174923,6559.91749,127911628.1,0
886,2022/9/29 6:00,1.66443E+12,19454.78,19455.18,19291.81,19385.02,16204.33609,1.66443E+12,313811903.6,233458,8044.72781,155800613.1,0
887,2022/9/29 7:00,1.66443E+12,19385.74,19409.89,19267,19359.71,16716.44052,1.66444E+12,323060076.1,242931,8402.49971,162399464,0
888,2022/9/29 8:00,1.66444E+12,19360.4,19400.56,19301.27,19344.34,12878.51925,1.66444E+12,249275171.3,184288,6315.27411,122241368.2,0
889,2022/9/29 9:00,1.66444E+12,19345.18,19506.66,19322.54,19481.33,14115.15321,1.66445E+12,274393764.9,192259,7297.14488,141852308.1,0
890,2022/9/29 10:00,1.66445E+12,19481.33,19496.17,19409.8,19438.44,9962.3904,1.66445E+12,193683690,142245,4901.33279,95294312.67,0
891,2022/9/29 11:00,1.66445E+12,19437.39,19550,19376.09,19463.04,14512.71298,1.66445E+12,282748916.4,198831,7230.08914,140875061.7,0
892,2022/9/29 12:00,1.66445E+12,19463.04,19476.16,19127.81,19211.63,26210.05286,1.66446E+12,505581900.9,383871,12386.07556,238933982.6,0
893,2022/9/29 13:00,1.66446E+12,19211.63,19365.38,18917,18992.08,26689.34618,1.66446E+12,511338733.9,413698,12952.8192,248221395.5,0
894,2022/9/29 14:00,1.66446E+12,18993.22,19261.7,18843.01,19197.36,31442.66192,1.66446E+12,598539947,431642,16064.78328,305878215.8,0
895,2022/9/29 15:00,1.66446E+12,19197.36,19336,19163.81,19288.85,23053.42696,1.66447E+12,444100637.7,317157,11770.00743,226746856.2,0
896,2022/9/29 16:00,1.66447E+12,19288.78,19645.52,19146.86,19444.28,25848.54993,1.66447E+12,501100209.9,368920,13123.63203,254476363.1,0
897,2022/9/29 17:00,1.66447E+12,19446,19538.44,19253.71,19261.58,17488.5291,1.66447E+12,339737504.9,266774,8345.09626,162131797.8,0
898,2022/9/29 18:00,1.66447E+12,19263.5,19426.7,19117.5,19299.89,21004.15174,1.66448E+12,404974741,315768,10460.62206,201715539.6,0
899,2022/9/29 19:00,1.66448E+12,19301.25,19487.96,19296.68,19405.37,15817.49109,1.66448E+12,306847246.1,231450,7836.844,152036611.6,0
900,2022/9/29 20:00,1.66448E+12,19402.63,19540.71,19379.74,19505.64,9727.75583,1.66449E+12,189163002.3,138946,5033.58351,97897884.57,0
901,2022/9/29 21:00,1.66449E+12,19507.09,19520,19417.87,19430.15,5310.54832,1.66449E+12,103440276.8,88667,2479.32039,48294367.56,0
902,2022/9/29 22:00,1.66449E+12,19431.42,19539.56,19417.88,19456.07,11951.94972,1.66449E+12,232784753.3,136925,5826.49477,113483335.1,0
903,2022/9/29 23:00,1.66449E+12,19455.06,19620,19430.04,19591.51,12876.44608,1.6645E+12,251318075.7,144044,6534.37342,127554323.3,0
904,2022/9/30 0:00,1.6645E+12,19590.54,19700,19431.25,19545.35,21508.671,1.6645E+12,420381708.9,305679,10866.82726,212418474.2,0
905,2022/9/30 1:00,1.6645E+12,19545.35,19547.49,19438.77,19508.1,15328.24987,1.6645E+12,298705664.8,201985,7571.64584,147554502.3,0
906,2022/9/30 2:00,1.6645E+12,19508.1,19510.69,19346.2,19360.51,15764.6744,1.66451E+12,306028976.6,200408,7557.88027,146721286.3,0
907,2022/9/30 3:00,1.66451E+12,19361.06,19422.43,19311.99,19398.12,11950.33472,1.66451E+12,231559078.4,154961,6170.57043,119572497.6,0
908,2022/9/30 4:00,1.66451E+12,19397.72,19468.18,19387.87,19430.33,8902.41867,1.66451E+12,172960056.3,122805,4524.38313,87901976.5,0
909,2022/9/30 5:00,1.66451E+12,19430.33,19497.05,19420.84,19446.01,8738.78564,1.66452E+12,170091983.6,123188,4451.89897,86654371.22,0
910,2022/9/30 6:00,1.66452E+12,19446.01,19504.65,19393.55,19445.14,10492.43097,1.66452E+12,204068159.6,141036,5388.45985,104805841.7,0
911,2022/9/30 7:00,1.66452E+12,19445.14,19640,19438.71,19571.35,19369.9924,1.66452E+12,378841648.1,274409,9856.44216,192765507.9,0
912,2022/9/30 8:00,1.66452E+12,19570.74,19635.53,19524.82,19623.8,12267.65535,1.66453E+12,240035740.5,188808,6362.47659,124497990.9,0
913,2022/9/30 9:00,1.66453E+12,19623.8,19630.58,19491.11,19527.02,12658.85981,1.66453E+12,247447869.6,157398,6043.6884,118143793.4,0
914,2022/9/30 10:00,1.66453E+12,19528.02,19562.12,19441.92,19485.77,15975.87996,1.66454E+12,311703391.4,189284,7791.67834,152027841.9,0
915,2022/9/30 11:00,1.66454E+12,19485.77,19519,19400.32,19436.29,14939.73635,1.66454E+12,290781641.8,195365,7174.88437,139655789.1,0
916,2022/9/30 12:00,1.66454E+12,19435.79,19503.9,19155.36,19297.19,31268.82643,1.66454E+12,604215437.8,493371,15371.43642,297054146.1,0
917,2022/9/30 13:00,1.66454E+12,19298.59,19484,19234.88,19472.09,28423.64835,1.66455E+12,548940011.1,419662,14908.91191,287968786.5,0
918,2022/9/30 14:00,1.66455E+12,19472.09,20058.24,19436.49,19993.09,46632.77191,1.66455E+12,921162097.4,622599,23521.77529,464320721.9,0
919,2022/9/30 15:00,1.66455E+12,19994.45,20185,19689.68,19756.01,38532.89948,1.66455E+12,770554982.7,520019,18319.79316,366415909.2,0
920,2022/9/30 16:00,1.66455E+12,19756.02,19873.5,19565.52,19712.63,28359.08951,1.66456E+12,559002647.2,426863,13890.58354,273830619.1,0
921,2022/9/30 17:00,1.66456E+12,19715.03,19819,19600.1,19679.33,17779.85628,1.66456E+12,350522893.3,262588,8593.57049,169428615,0
922,2022/9/30 18:00,1.66456E+12,19679.33,19838.36,19612.17,19667.91,16368.5951,1.66456E+12,322869928.4,236926,8128.62192,160360004.7,0
923,2022/9/30 19:00,1.66456E+12,19666.83,19768.19,19470.29,19473.52,18501.28498,1.66457E+12,363627266.5,274462,8643.90063,169930655.7,0
924,2022/9/30 20:00,1.66457E+12,19473.52,19542.72,19355,19424.31,18638.81116,1.66457E+12,362309336.2,289474,9152.09089,177916807.1,0
925,2022/9/30 21:00,1.66457E+12,19424.31,19425.47,19284.85,19361.07,8501.14046,1.66458E+12,164680972.1,148750,4056.89354,78590815.75,0
926,2022/9/30 22:00,1.66458E+12,19359.77,19400.14,19240.44,19384.86,13559.5848,1.66458E+12,262148608,179442,6621.4923,128027271,0
927,2022/9/30 23:00,1.66458E+12,19384.86,19475.4,19358.67,19422.61,9858.7558,1.66458E+12,191487153.3,124721,5059.94013,98284405.41,0
928,2022/10/1 0:00,1.66458E+12,19422.61,19484,19351.02,19402.88,8651.64878,1.66459E+12,167994055.2,128640,4251.53758,82562815.68,0
929,2022/10/1 1:00,1.66459E+12,19401.84,19431.97,19365.84,19423.84,6312.08506,1.66459E+12,122425881.2,98732,3135.67113,60820602.48,0
930,2022/10/1 2:00,1.66459E+12,19423.06,19436,19384.41,19413.79,5773.83532,1.66459E+12,112085231.8,88883,2755.26546,53488096.05,0
931,2022/10/1 3:00,1.66459E+12,19413.96,19438.75,19361.05,19416.05,5861.49212,1.6646E+12,113727970.1,88997,2721.9938,52815552.06,0
932,2022/10/1 4:00,1.6646E+12,19416.05,19423.63,19370.7,19407.43,5958.93517,1.6646E+12,115613371.8,93991,2968.82154,57603099.16,0
933,2022/10/1 5:00,1.6646E+12,19407.43,19418.88,19270.59,19317.92,12420.01718,1.6646E+12,240008742.7,155638,6501.53284,125618592.2,0
934,2022/10/1 6:00,1.6646E+12,19316.82,19324.94,19266.26,19292.82,7000.01196,1.66461E+12,135081167.3,104638,3521.13038,67951171.11,0
935,2022/10/1 7:00,1.66461E+12,19293.49,19343.03,19258.53,19309.84,7907.1828,1.66461E+12,152610583.1,111696,3992.76362,77060770.08,0
936,2022/10/1 8:00,1.66461E+12,19309.84,19349.31,19302.64,19335.03,5878.65763,1.66461E+12,113632633.8,87955,2960.38279,57225780.72,0
937,2022/10/1 9:00,1.66461E+12,19335.03,19367.98,19301.11,19329.5,5063.78487,1.66462E+12,97906671.47,85300,2473.84029,47833312.79,0
938,2022/10/1 10:00,1.66462E+12,19329.5,19365.39,19284,19327.95,6452.54559,1.66462E+12,124753035.4,89021,3235.82419,62564782.58,0
939,2022/10/1 11:00,1.66462E+12,19329,19347.76,19159.42,19312.04,11406.45974,1.66463E+12,219866842.6,160883,5372.86863,103576725.6,0
940,2022/10/1 12:00,1.66463E+12,19312.04,19314,19240.08,19296.57,7368.26743,1.66463E+12,142046474.9,102948,3577.11265,68964185.85,0
941,2022/10/1 13:00,1.66463E+12,19295.6,19400.02,19277.08,19332.38,9729.03234,1.66463E+12,188136852.6,134768,4981.65915,96337416.24,0
942,2022/10/1 14:00,1.66463E+12,19331.95,19346.53,19288,19321.72,7093.79878,1.66464E+12,137063381.6,95311,3399.70943,65692431.16,0
943,2022/10/1 15:00,1.66464E+12,19321.7,19363.72,19304.4,19330.95,5174.76131,1.66464E+12,100042200.7,85023,2589.98546,50074686.19,0
944,2022/10/1 16:00,1.66464E+12,19332.42,19353.81,19244.29,19291.16,9042.96834,1.66464E+12,174470261.8,131243,4553.15536,87850466.48,0
945,2022/10/1 17:00,1.66464E+12,19291.72,19317.06,19245.42,19277.7,6464.85381,1.66465E+12,124683551.9,96603,3288.65347,63431095.24,0
946,2022/10/1 18:00,1.66465E+12,19276.83,19310,19206.63,19298.73,6637.53778,1.66465E+12,127888149.8,105031,3412.54099,65755992.34,0
947,2022/10/1 19:00,1.66465E+12,19298.73,19328,19212.95,19266.15,6791.17077,1.66465E+12,130933951.6,102323,3343.641,64470007.83,0
948,2022/10/1 20:00,1.66465E+12,19266.15,19281.4,19200,19250.25,5947.6783,1.66466E+12,114452076.5,98749,3033.28526,58374115.32,0
949,2022/10/1 21:00,1.66466E+12,19250.95,19319.87,19244.58,19288.42,2764.17013,1.66466E+12,53287795.66,67672,1538.21755,29655547.98,0
950,2022/10/1 22:00,1.66466E+12,19288.42,19338.94,19270,19324.28,5516.10869,1.66467E+12,106502454.3,89111,2960.92877,57171010.67,0
951,2022/10/1 23:00,1.66467E+12,19325.32,19342.63,19288.58,19310.95,4408.13569,1.66467E+12,85136956.77,67434,2163.66254,41790311.78,0
952,2022/10/2 0:00,1.66467E+12,19312.24,19327.28,19236,19277.97,6865.86884,1.66467E+12,132482578.7,100863,3333.09546,64318107.33,0
953,2022/10/2 1:00,1.66467E+12,19278.09,19312.7,19256.04,19308.1,5791.37898,1.66468E+12,111722559.9,85191,2842.67591,54840768.76,0
954,2022/10/2 2:00,1.66468E+12,19308.1,19345.88,19301.16,19318.36,5445.42583,1.66468E+12,105232283.9,84917,2800.32534,54117582.29,0
955,2022/10/2 3:00,1.66468E+12,19318.36,19332.36,19282.05,19310.83,5404.34505,1.66468E+12,104336684.1,87745,2674.62912,51640164.26,0
956,2022/10/2 4:00,1.66468E+12,19310.36,19337.96,19293.79,19333.97,5248.45831,1.66469E+12,101356473.1,85736,2584.07604,49904594.2,0
957,2022/10/2 5:00,1.66469E+12,19333.96,19395.91,19298,19330.58,8555.84825,1.66469E+12,165508774.5,129289,4361.36193,84374763.15,0
958,2022/10/2 6:00,1.66469E+12,19330.58,19383.61,19265.4,19278.81,8597.45238,1.66469E+12,166224058.7,134029,4279.2542,82743601.43,0
959,2022/10/2 7:00,1.66469E+12,19279.97,19310,19227.73,19285.26,7587.59017,1.6647E+12,146278885.3,126530,3867.70424,74568593.19,0
960,2022/10/2 8:00,1.6647E+12,19284.93,19300.55,19251.75,19283.34,6221.10155,1.6647E+12,119937387,104543,3038.20178,58576254.18,0
961,2022/10/2 9:00,1.6647E+12,19283.34,19293.83,19221.61,19261.57,6391.96535,1.6647E+12,123144029.8,104743,3033.33515,58442315.58,0
962,2022/10/2 10:00,1.6647E+12,19262.28,19265,19036,19101.05,15914.62642,1.66471E+12,304429272.2,261622,7607.54043,145523313.3,0
963,2022/10/2 11:00,1.66471E+12,19100.64,19269,19078.33,19192.43,10677.49064,1.66471E+12,204890038.7,176430,5536.12847,106230089.8,0
964,2022/10/2 12:00,1.66471E+12,19193.05,19247,19134.84,19159.33,8565.77126,1.66472E+12,164343104.4,138542,4230.67861,81177049.68,0
965,2022/10/2 13:00,1.66472E+12,19159.34,19199,19127.52,19162.56,6607.30471,1.66472E+12,126594506.5,114554,3349.629,64182537.71,0
966,2022/10/2 14:00,1.66472E+12,19161.64,19182.89,19070,19104.63,8221.22664,1.66472E+12,157330255.7,136338,3885.5206,74359453.33,0
967,2022/10/2 15:00,1.66472E+12,19104.61,19159.75,19100.02,19143.94,6594.05558,1.66473E+12,126138369.1,115941,3427.20687,65561845.35,0
968,2022/10/2 16:00,1.66473E+12,19143.97,19235.38,19129.97,19201.43,8227.28689,1.66473E+12,157886461.3,132391,4225.13397,81086742.06,0
969,2022/10/2 17:00,1.66473E+12,19201.72,19224.24,19166.11,19196.21,4764.70351,1.66473E+12,91466628.31,89889,2432.29848,46694745.9,0
970,2022/10/2 18:00,1.66473E+12,19197.18,19222.18,19142.64,19218.75,5706.46214,1.66474E+12,109475661.2,100939,2942.84845,56462279.73,0
971,2022/10/2 19:00,1.66474E+12,19219.59,19341.58,19218.75,19260.63,9858.41577,1.66474E+12,190074400.9,183494,5093.98335,98217151.62,0
972,2022/10/2 20:00,1.66474E+12,19260.63,19277.77,19225.28,19231.58,4310.63687,1.66474E+12,82976447.37,92781,2115.44082,40721629.62,0
973,2022/10/2 21:00,1.66474E+12,19232.19,19239,19103.09,19196.55,6712.57415,1.66475E+12,128678004.7,141219,3227.90228,61881781.28,0
974,2022/10/2 22:00,1.66475E+12,19196.55,19304.06,19136.55,19170.64,17790.65341,1.66475E+12,341690850.1,229432,8988.96256,172660693.9,0
975,2022/10/2 23:00,1.66475E+12,19170.64,19182.21,18920.35,19056.8,26751.82762,1.66476E+12,508527084.6,363059,13094.22708,248899942.7,0
976,2022/10/3 0:00,1.66476E+12,19057.74,19129,18959.68,19091.24,15658.25952,1.66476E+12,298590213.5,224947,7946.25477,151536482.4,0
977,2022/10/3 1:00,1.66476E+12,19091.99,19258.96,19088.61,19223.25,14889.84237,1.66476E+12,285826073.6,200919,7684.37325,147507752.2,0
978,2022/10/3 2:00,1.66476E+12,19223.25,19241.17,19127.17,19139.19,12328.75791,1.66477E+12,236441111.4,153040,5979.37507,114677690.7,0
979,2022/10/3 3:00,1.66477E+12,19138.61,19212.32,19138.61,19168.29,8505.7158,1.66477E+12,163070000.5,121569,4326.31652,82946634.48,0
980,2022/10/3 4:00,1.66477E+12,19168.35,19177.05,19089.23,19094.93,8499.90473,1.66477E+12,162553634.6,136911,4015.93942,76805174.59,0
981,2022/10/3 5:00,1.66477E+12,19095.45,19291.69,19059.68,19244.02,11375.74304,1.66478E+12,217909808.2,195091,5863.68431,112339032.9,0
982,2022/10/3 6:00,1.66478E+12,19244.02,19315,19156,19196.38,12030.10293,1.66478E+12,231220905.5,210335,6134.59746,117922247.6,0
983,2022/10/3 7:00,1.66478E+12,19197.03,19240,19147.68,19197.73,11874.8816,1.66478E+12,228020903.5,226531,5923.88363,113757043.5,0
984,2022/10/3 8:00,1.66478E+12,19197.73,19225.27,19160,19195.29,8227.70873,1.66479E+12,157925596.9,146632,4095.0572,78606393.11,0
985,2022/10/3 9:00,1.66479E+12,19195.87,19197.99,19122.67,19178.5,8009.17461,1.66479E+12,153492650.6,146978,3962.09492,75933729.37,0
